Jour;Catégorie client;Puissance moyenne journalière (W)
2020-09-05;Résidentiels;12780417454.0
2020-09-05;Entreprises;9742009989.0
2020-08-30;PME / PMI;3439919086.0
2020-08-27;PME / PMI;5018165993.0
2020-08-26;Résidentiels;11667159978.0
2020-08-26;Entreprises;13484499947.0
2020-08-23;Résidentiels;12419313191.0
2020-08-23;PME / PMI;3613968317.0
2020-08-21;Entreprises;12488115238.0
2020-08-17;Entreprises;11342080804.0
2020-08-14;Résidentiels;11723053324.0
2020-08-14;PME / PMI;4948885139.0
2020-08-12;Résidentiels;12138243813.0
2020-08-12;PME / PMI;5092004656.0
2020-08-12;Professionnels;4087274652.0
2020-08-10;Résidentiels;12611739551.0
2020-08-08;Entreprises;9744155398.0
2020-08-07;Entreprises;12232490382.0
2020-08-04;Résidentiels;11610336127.0
2020-08-03;Entreprises;11389039414.0
2020-08-02;Résidentiels;12866587769.0
2020-08-01;Résidentiels;13147488113.0
2020-07-30;Résidentiels;12056000197.0
2020-07-28;Résidentiels;11602751867.0
2020-07-27;Professionnels;3959484606.0
2020-07-26;Entreprises;8819370717.0
2020-07-24;Entreprises;13458384199.0
2020-07-23;PME / PMI;5215878332.0
2020-07-22;Entreprises;14057602417.0
2020-07-21;Professionnels;4081496939.0
2020-07-20;Entreprises;13344025488.0
2020-07-19;Professionnels;3384737980.0
2020-07-18;Résidentiels;11941732752.0
2020-07-18;Entreprises;10116590134.0
2020-07-15;Entreprises;13276465134.0
2020-07-14;Résidentiels;11769427441.0
2020-07-14;PME / PMI;3563895183.0
2020-07-10;PME / PMI;4911865833.0
2020-07-08;Résidentiels;11465592229.0
2020-07-07;PME / PMI;5042695307.0
2020-07-06;Résidentiels;11653535905.0
2020-07-06;PME / PMI;4802643917.0
2020-07-04;PME / PMI;3953914575.0
2020-07-03;Résidentiels;11218431727.0
2020-07-02;Entreprises;13882221000.0
2020-07-02;PME / PMI;4753696537.0
2020-06-26;Professionnels;4022275767.0
2020-06-25;Entreprises;13926260162.0
2020-06-22;PME / PMI;4498950877.0
2020-06-19;Entreprises;12272175468.0
2020-06-18;Professionnels;3638121089.0
2020-06-13;Professionnels;3354866699.0
2020-06-12;PME / PMI;4248726337.0
2020-06-09;Résidentiels;11676487214.0
2020-06-09;PME / PMI;4276817685.0
2020-06-07;Entreprises;7689279664.0
2020-06-05;Résidentiels;11823045321.0
2020-06-04;Professionnels;3747607442.0
2020-06-03;Résidentiels;11642408481.0
2020-06-01;Résidentiels;12896258151.0
2020-05-29;Résidentiels;11131975189.0
2020-05-28;Entreprises;12379632290.0
2020-05-27;Résidentiels;11103056566.0
2020-05-26;PME / PMI;4072177298.0
2020-05-25;Résidentiels;11555893896.0
2020-05-24;Résidentiels;12253618604.0
2020-05-20;Résidentiels;11469375555.0
2020-05-20;Professionnels;3408794591.0
2020-05-16;PME / PMI;3258745871.0
2020-05-15;Professionnels;3826643638.0
2020-05-13;Résidentiels;14538789591.0
2020-05-11;Résidentiels;13299185134.0
2020-05-07;PME / PMI;3730298669.0
2020-05-07;Professionnels;3206221322.0
2020-05-04;PME / PMI;3542879666.0
2020-05-03;PME / PMI;2570795548.0
2020-05-02;Résidentiels;14807613480.0
2020-04-30;Professionnels;3366837611.0
2020-04-25;PME / PMI;2884231416.0
2020-04-23;Professionnels;3240672488.0
2020-04-21;PME / PMI;3642158249.0
2020-04-17;PME / PMI;3574805464.0
2020-04-16;Entreprises;10954649792.0
2020-04-16;PME / PMI;3723509404.0
2020-04-15;Résidentiels;14448604873.0
2020-04-12;Professionnels;3064816249.0
2020-04-08;Entreprises;10784991791.0
2020-04-08;PME / PMI;3722235511.0
2020-04-07;PME / PMI;3850628047.0
2020-04-02;Résidentiels;21016575192.0
2020-04-01;Professionnels;4152622138.0
2020-03-31;Professionnels;4178866464.0
2020-03-30;Entreprises;10678775788.0
2020-03-29;PME / PMI;3169621435.0
2020-03-28;Entreprises;8330162070.0
2020-03-27;Professionnels;4005219918.0
2020-03-24;Résidentiels;19952537258.0
2020-03-23;Résidentiels;19734028070.0
2020-03-22;Résidentiels;20451232089.0
2020-03-21;Résidentiels;18890883406.0
2020-03-15;Entreprises;8848262690.0
2020-03-14;PME / PMI;4340228657.0
2020-03-10;Professionnels;5822189403.0
2020-03-07;Résidentiels;24211868655.0
2020-03-07;Professionnels;5470671194.0
2020-03-05;Professionnels;5965322018.0
2020-02-27;PME / PMI;6335924575.0
2020-02-24;Professionnels;5066538727.0
2020-02-22;Résidentiels;22647016799.0
2020-02-22;PME / PMI;5023949859.0
2020-02-17;PME / PMI;5922837429.0
2020-02-15;Résidentiels;21741880548.0
2020-02-15;Professionnels;5152392001.0
2020-02-12;Entreprises;14817496850.0
2020-02-12;Professionnels;5884602925.0
2020-02-11;Entreprises;14691469724.0
2020-02-09;Résidentiels;23539592381.0
2020-02-09;PME / PMI;4481318582.0
2020-02-04;Professionnels;5756750475.0
2020-02-01;PME / PMI;5029668688.0
2020-01-28;Entreprises;15060997674.0
2020-01-26;Entreprises;9659120272.0
2020-01-25;Résidentiels;27543952780.0
2020-01-23;Résidentiels;27726441025.0
2020-01-21;Résidentiels;27790061856.0
2020-01-19;Entreprises;9839194931.0
2020-01-17;Entreprises;14186830301.0
2020-01-16;Résidentiels;22106025996.0
2020-01-15;Professionnels;5869166540.0
2020-01-14;Entreprises;14768171984.0
2020-01-10;Résidentiels;22599012599.0
2020-01-09;PME / PMI;6368843993.0
2020-01-09;Professionnels;5894843871.0
2020-01-08;PME / PMI;6372395458.0
2020-01-07;PME / PMI;6679009047.0
2020-01-06;Résidentiels;26542603094.0
2020-01-04;Professionnels;5616254568.0
2020-01-03;Entreprises;12254164912.0
2020-01-02;Résidentiels;25582347899.0
2020-01-01;Entreprises;9378606071.0
2020-01-01;Professionnels;5318211445.0
2019-12-27;Entreprises;10783757474.0
2019-12-25;Professionnels;4488965853.0
2019-12-24;Résidentiels;21397112293.0
2019-12-22;Résidentiels;22877031670.0
2019-12-22;PME / PMI;4337260307.0
2019-12-18;Entreprises;14244054873.0
2019-12-16;Résidentiels;21799627486.0
2019-12-12;Entreprises;15210415244.0
2019-12-11;PME / PMI;6622251429.0
2019-12-09;Entreprises;14275392708.0
2019-12-06;Professionnels;6736752907.0
2019-12-05;PME / PMI;7219570562.0
2019-12-05;Professionnels;6781215617.0
2019-12-04;Entreprises;15429038775.0
2019-12-04;Professionnels;6703293373.0
2019-12-03;Résidentiels;26307037909.0
2019-12-02;Résidentiels;25105288938.0
2019-12-01;Résidentiels;25059200264.0
2019-12-01;Professionnels;5146114793.0
2019-11-30;Professionnels;5495495179.0
2019-11-27;PME / PMI;6114873408.0
2019-11-25;Entreprises;13989033760.0
2019-11-22;PME / PMI;6421495601.0
2019-11-20;Professionnels;6318392013.0
2019-11-15;Entreprises;14625256252.0
2019-11-14;Entreprises;15053076337.0
2019-11-09;Résidentiels;22332576223.0
2019-11-08;Entreprises;14055925981.0
2019-11-07;Entreprises;14423096663.0
2019-11-06;Résidentiels;17635106259.0
2019-11-05;Résidentiels;17032445369.0
2019-11-03;Entreprises;8575446222.0
2019-11-01;Résidentiels;16044059247.0
2019-10-31;Professionnels;4777043848.0
2019-10-27;PME / PMI;3324287717.0
2019-10-23;Entreprises;13906489049.0
2019-10-23;Professionnels;4588161604.0
2019-10-19;PME / PMI;3919485141.0
2019-10-18;Entreprises;13414443369.0
2019-10-14;Résidentiels;11669599554.0
2019-10-13;Résidentiels;12840784068.0
2019-10-12;Entreprises;9843047893.0
2019-10-11;PME / PMI;4992047873.0
2019-10-10;Professionnels;4350287279.0
2019-10-09;Professionnels;4277030332.0
2019-10-05;PME / PMI;3914770064.0
2019-10-04;Professionnels;4281347969.0
2019-09-27;PME / PMI;4797695294.0
2019-09-25;Résidentiels;10897464256.0
2019-09-23;Entreprises;13143486302.0
2019-09-22;Professionnels;3181516340.0
2019-09-20;PME / PMI;4755397675.0
2019-09-19;Entreprises;14077758190.0
2019-09-15;Résidentiels;11566012659.0
2019-09-15;Entreprises;8873418603.0
2019-09-15;PME / PMI;3349501668.0
2019-09-14;Résidentiels;11155169875.0
2019-09-09;Entreprises;12951690072.0
2019-09-08;Résidentiels;11804937133.0
2019-09-06;PME / PMI;4737203649.0
2019-09-04;PME / PMI;4788502390.0
2019-08-31;Entreprises;10261434947.0
2019-08-30;Professionnels;4009949748.0
2019-08-28;Résidentiels;10934543704.0
2019-08-27;Résidentiels;10847298609.0
2019-08-25;PME / PMI;3560425452.0
2019-08-24;PME / PMI;4074549985.0
2019-08-23;PME / PMI;4667067435.0
2019-08-23;Professionnels;3667920600.0
2019-08-21;Professionnels;3496161540.0
2019-08-18;Professionnels;3069361003.0
2019-08-16;Entreprises;9963026765.0
2019-08-12;Résidentiels;10106310664.0
2019-08-07;Résidentiels;10297915958.0
2019-08-05;Entreprises;11714751669.0
2019-08-03;Professionnels;3591375336.0
2019-08-01;PME / PMI;4981312314.0
2019-07-30;Résidentiels;10066226339.0
2019-07-28;Résidentiels;10712441502.0
2019-07-26;Professionnels;4246179478.0
2019-07-25;Professionnels;4446055848.0
2019-07-24;PME / PMI;5397475630.0
2019-07-22;Résidentiels;11356583389.0
2019-07-21;Entreprises;9426772124.0
2019-07-21;PME / PMI;3779884083.0
2019-07-17;Résidentiels;10382006346.0
2019-07-17;Entreprises;14738985505.0
2019-07-17;PME / PMI;5334591246.0
2019-07-12;PME / PMI;5127144459.0
2019-07-12;Professionnels;3999119200.0
2019-07-09;Entreprises;14658315169.0
2019-07-09;PME / PMI;5267444755.0
2019-07-08;Entreprises;14076398970.0
2019-07-03;Résidentiels;10920636227.0
2019-06-30;Professionnels;3394121757.0
2019-06-28;Professionnels;4322107578.0
2019-06-24;Résidentiels;10861209230.0
2019-06-24;PME / PMI;5132494842.0
2019-06-22;PME / PMI;4126984590.0
2019-06-22;Professionnels;3429632629.0
2019-06-19;Professionnels;3687033613.0
2019-06-15;Entreprises;9862866005.0
2019-06-15;PME / PMI;4036037600.0
2019-06-14;Résidentiels;10816535954.0
2019-06-13;PME / PMI;5007461040.0
2019-06-09;Entreprises;8368795348.0
2019-06-08;Professionnels;3448169973.0
2019-06-07;PME / PMI;4794212426.0
2019-06-06;Résidentiels;10531738339.0
2019-06-04;Professionnels;3707805575.0
2019-06-03;Entreprises;13109653387.0
2019-05-31;Résidentiels;11712570746.0
2019-05-31;Professionnels;3782250864.0
2019-05-30;PME / PMI;3246448451.0
2019-05-28;Professionnels;3844356797.0
2019-05-27;Entreprises;12951755185.0
2019-05-26;PME / PMI;3288794531.0
2019-05-25;PME / PMI;3804290405.0
2019-05-24;PME / PMI;4741662698.0
2019-05-21;Professionnels;4064812353.0
2019-05-15;Résidentiels;12680641144.0
2019-05-11;Résidentiels;14708000100.0
2019-05-11;PME / PMI;4065103638.0
2019-05-09;Entreprises;13316095313.0
2019-05-08;PME / PMI;3598239028.0
2019-05-07;PME / PMI;5420879218.0
2019-05-04;Entreprises;9857908248.0
2019-05-04;Professionnels;4217268090.0
2019-05-02;PME / PMI;5214211764.0
2019-04-30;Professionnels;4321340828.0
2019-04-26;PME / PMI;5011549439.0
2019-04-24;PME / PMI;4899930964.0
2019-04-22;PME / PMI;3282287883.0
2019-04-21;PME / PMI;3378390678.0
2019-04-20;Entreprises;9766723471.0
2019-04-19;Entreprises;13191757306.0
2019-04-17;Professionnels;4512481100.0
2019-04-16;PME / PMI;5542099748.0
2019-04-13;Entreprises;10168377955.0
2019-04-12;PME / PMI;5507510857.0
2019-04-11;Professionnels;4910699578.0
2019-04-06;PME / PMI;4617904926.0
2019-04-05;PME / PMI;5735813463.0
2019-03-31;Résidentiels;16535960203.0
2019-03-28;Professionnels;5050406606.0
2019-03-24;Professionnels;4068645009.0
2019-03-23;Entreprises;10088783294.0
2019-03-22;Professionnels;4990258044.0
2019-03-20;PME / PMI;5950622515.0
2019-03-19;Résidentiels;20514522892.0
2019-03-18;PME / PMI;5881144694.0
2019-03-16;PME / PMI;4710844023.0
2019-03-09;Résidentiels;20230422466.0
2019-03-05;Résidentiels;19893978663.0
2019-03-04;Entreprises;13787652358.0
2019-03-03;Entreprises;9071137657.0
2019-03-02;Entreprises;10205200796.0
2019-03-02;Professionnels;4787431982.0
2019-03-01;PME / PMI;5862515069.0
2019-02-28;Professionnels;5105145265.0
2019-02-26;Professionnels;5141501495.0
2019-02-25;Entreprises;13743475744.0
2019-02-24;PME / PMI;4273079802.0
2019-02-21;Entreprises;14644922545.0
2019-02-19;Professionnels;5615794651.0
2019-02-15;Entreprises;14362151283.0
2019-02-13;Entreprises;15217928216.0
2019-02-10;Entreprises;9556062578.0
2019-02-09;Résidentiels;24317230311.0
2019-02-09;Entreprises;10674384249.0
2019-02-08;Résidentiels;24483248709.0
2019-02-07;PME / PMI;7019552421.0
2019-02-05;Professionnels;6749768398.0
2019-02-03;PME / PMI;5155981845.0
2019-02-02;Résidentiels;28802621575.0
2019-02-02;PME / PMI;5895318868.0
2019-02-01;Résidentiels;26965900605.0
2019-02-01;PME / PMI;7192525721.0
2019-02-01;Professionnels;6641354847.0
2019-01-28;Entreprises;14845783337.0
2019-01-27;Professionnels;5506181278.0
2019-01-24;PME / PMI;7666378555.0
2019-01-23;Entreprises;15751424381.0
2019-01-22;Entreprises;15867517937.0
2019-01-22;PME / PMI;7672347374.0
2019-01-21;Professionnels;6722383463.0
2019-01-20;Entreprises;9984232790.0
2019-01-19;PME / PMI;5964413245.0
2019-01-19;Professionnels;6251707144.0
2019-01-18;Professionnels;6782384733.0
2019-01-16;Résidentiels;25872583984.0
2019-01-16;Professionnels;6417217555.0
2019-01-14;Résidentiels;23852504440.0
2019-01-13;Professionnels;5300979984.0
2019-01-12;Professionnels;6080220897.0
2019-01-08;Professionnels;6612191173.0
2019-01-05;PME / PMI;5856965113.0
2019-01-01;Résidentiels;24892265352.0
2019-01-01;Entreprises;9163526037.0
2018-12-30;PME / PMI;4999643336.0
2018-12-30;Professionnels;5354086245.0
2018-12-25;Entreprises;9011855964.0
2018-12-11;Professionnels;6201814067.0
2018-12-08;Entreprises;10465679792.0
2018-12-08;PME / PMI;4953486971.0
2018-12-05;PME / PMI;6070367692.0
2018-11-29;Entreprises;14774179425.0
2018-11-29;Professionnels;5768695653.0
2018-11-25;PME / PMI;4536006519.0
2018-11-22;Entreprises;15216916536.0
2018-11-21;Résidentiels;25429736351.0
2018-11-20;Professionnels;6416376089.0
2018-11-18;Entreprises;9273911550.0
2018-11-18;Professionnels;4718447894.0
2018-11-15;PME / PMI;6050383404.0
2018-11-14;Résidentiels;17192366938.0
2018-11-13;Professionnels;5029269211.0
2018-11-10;Résidentiels;18284576630.0
2018-11-06;Professionnels;5090293503.0
2018-11-05;PME / PMI;5704632644.0
2018-11-04;Résidentiels;21018187123.0
2018-11-04;Professionnels;4394192757.0
2018-10-31;Professionnels;5497163353.0
2018-10-27;Résidentiels;17726510781.0
2018-10-27;PME / PMI;4288542216.0
2018-10-25;Professionnels;4455669264.0
2018-10-23;Résidentiels;13830156921.0
2018-10-21;Résidentiels;13784942568.0
2018-10-20;Entreprises;9793720052.0
2018-10-20;Professionnels;3924803163.0
2018-10-19;PME / PMI;4907353681.0
2018-10-17;Résidentiels;11373157907.0
2018-10-16;Résidentiels;10938076342.0
2018-10-15;Résidentiels;11182361168.0
2018-10-14;Entreprises;8660450158.0
2018-10-13;Résidentiels;11443699714.0
2018-10-13;PME / PMI;3833974166.0
2018-10-08;PME / PMI;4954791298.0
2018-10-07;Entreprises;8547304900.0
2018-10-04;Résidentiels;11480799386.0
2018-09-28;Professionnels;4029088530.0
2018-09-27;Professionnels;4015919658.0
2018-09-23;Résidentiels;12012389133.0
2018-09-23;Entreprises;8914192256.0
2018-09-20;PME / PMI;4932681690.0
2018-09-20;Professionnels;4038960992.0
2018-09-14;Résidentiels;10327117231.0
2018-09-13;Résidentiels;10325442313.0
2018-09-11;Professionnels;3992993410.0
2018-09-05;Entreprises;14328612804.0
2018-09-04;Résidentiels;10310754181.0
2018-09-03;Entreprises;13171987973.0
2018-09-03;PME / PMI;4746522727.0
2018-09-02;Résidentiels;11288001324.0
2018-08-31;Résidentiels;10362521161.0
2018-08-29;PME / PMI;4802351445.0
2018-08-24;PME / PMI;4720630173.0
2018-08-22;Professionnels;3851568437.0
2018-08-21;Entreprises;13279502774.0
2018-08-19;Résidentiels;10823275212.0
2018-08-18;Résidentiels;10476385465.0
2018-08-18;Entreprises;9217751893.0
2018-08-17;Entreprises;11517607605.0
2018-08-15;Professionnels;3147373519.0
2018-08-14;Professionnels;3450386395.0
2018-08-13;Entreprises;11084775170.0
2018-08-11;Professionnels;3455827893.0
2018-08-05;Résidentiels;11881688062.0
2018-08-03;PME / PMI;5259057206.0
2018-08-02;Résidentiels;11100848240.0
2018-07-30;PME / PMI;5116610017.0
2018-07-26;Professionnels;4237588164.0
2018-07-23;Professionnels;3773673742.0
2018-07-22;Résidentiels;10759758529.0
2018-07-20;Professionnels;3984182254.0
2018-07-16;Résidentiels;10302908172.0
2018-07-16;Professionnels;3715539686.0
2018-07-15;Professionnels;3306371752.0
2018-07-10;PME / PMI;5337606291.0
2018-07-10;Professionnels;3925999314.0
2018-07-09;Entreprises;14296477048.0
2018-07-08;Entreprises;9600597659.0
2018-07-06;Résidentiels;10201264675.0
2018-07-06;PME / PMI;5029694359.0
2018-07-05;Résidentiels;10109519248.0
2018-07-05;PME / PMI;5140428894.0
2018-07-04;Résidentiels;10464215249.0
2018-07-04;Entreprises;15205442048.0
2018-06-28;Entreprises;14808632222.0
2018-06-24;Entreprises;8754724864.0
2018-06-23;Résidentiels;11006001426.0
2018-06-23;Entreprises;10110691788.0
2018-06-21;PME / PMI;5084625378.0
2018-06-19;Entreprises;14465200603.0
2018-06-18;Résidentiels;10914808570.0
2018-06-16;Entreprises;10060854043.0
2018-06-15;Professionnels;3765344079.0
2018-06-14;Entreprises;14074175029.0
2018-06-13;Résidentiels;10546332465.0
2018-06-09;Entreprises;10302572564.0
2018-06-08;Entreprises;13916306292.0
2018-06-06;Résidentiels;10724045103.0
2018-06-06;Professionnels;3686418788.0
2018-06-04;Résidentiels;11060388478.0
2018-06-04;Professionnels;3470033123.0
2018-06-02;Professionnels;3308107643.0
2018-05-31;Professionnels;3743658528.0
2018-05-23;Entreprises;13960422176.0
2018-05-21;Professionnels;2925432246.0
2018-05-18;PME / PMI;4634404602.0
2018-05-13;Professionnels;3209978029.0
2018-05-11;Professionnels;3567347319.0
2018-05-05;Entreprises;9867897744.0
2018-05-04;Professionnels;4306309350.0
2018-05-03;Entreprises;13724982640.0
2018-05-03;Professionnels;4379559871.0
2018-05-02;PME / PMI;5060097135.0
2018-05-01;Entreprises;9200887198.0
2018-04-29;Professionnels;3301989803.0
2018-04-28;PME / PMI;3700783018.0
2018-04-27;Résidentiels;12665559503.0
2018-04-25;Résidentiels;11550040336.0
2018-04-23;Entreprises;12975025697.0
2018-04-23;PME / PMI;4562086981.0
2018-04-17;Entreprises;14030449743.0
2018-04-16;Entreprises;13208350087.0
2018-04-14;Professionnels;4153546354.0
2018-04-13;Entreprises;13776929905.0
2018-04-11;Professionnels;4847855058.0
2018-04-10;Professionnels;4811585848.0
2018-04-09;PME / PMI;5729420627.0
2018-04-03;Entreprises;13941441791.0
2018-04-01;Entreprises;9194428668.0
2018-03-29;Résidentiels;20421160717.0
2018-03-29;PME / PMI;6323102061.0
2018-03-28;Résidentiels;20076561116.0
2018-03-25;Résidentiels;22762459453.0
2018-03-24;Résidentiels;23543113832.0
2018-03-24;Professionnels;5315984579.0
2018-03-22;Résidentiels;26153910142.0
2018-03-22;Professionnels;6679006963.0
2018-03-16;Professionnels;5502689795.0
2018-03-14;Professionnels;5560092406.0
2018-03-07;Professionnels;6169421429.0
2018-03-05;Résidentiels;24062902675.0
2018-03-05;Professionnels;5932611609.0
2018-03-03;Entreprises;11010760225.0
2018-03-02;Résidentiels;29230559942.0
2018-03-01;Résidentiels;33293819085.0
2018-02-28;Entreprises;16266515871.0
2018-02-17;Résidentiels;24857634666.0
2018-02-15;Résidentiels;25449871917.0
2018-02-14;Professionnels;7349625055.0
2018-02-10;PME / PMI;6046465129.0
2018-02-05;Entreprises;15156884445.0
2018-02-03;Entreprises;11093050227.0
2018-01-30;Professionnels;5980166003.0
2018-01-29;Résidentiels;22483681850.0
2018-01-28;Résidentiels;25143414252.0
2018-01-20;Résidentiels;25637847259.0
2018-01-18;PME / PMI;6726045417.0
2018-01-17;PME / PMI;6927352096.0
2018-01-16;PME / PMI;6966189531.0
2018-01-11;Professionnels;6264454237.0
2018-01-10;Professionnels;6111027335.0
2018-01-08;PME / PMI;6873596268.0
2018-01-07;Entreprises;9404993976.0
2018-01-05;Résidentiels;20944143590.0
2018-01-04;PME / PMI;6380612425.0
2018-01-03;Résidentiels;22043140411.0
2017-12-28;Résidentiels;27529277072.0
2017-12-27;PME / PMI;6695861741.0
2017-12-22;Professionnels;6242720244.0
2017-12-20;Résidentiels;27092678462.0
2017-12-19;PME / PMI;7063636990.0
2017-12-09;Résidentiels;28876201084.0
2017-12-09;PME / PMI;6070465192.0
2017-12-03;PME / PMI;5192474851.0
2017-12-02;Entreprises;11570561968.0
2017-11-29;Professionnels;6526171860.0
2017-11-26;Professionnels;4944513400.0
2017-11-22;PME / PMI;6312275582.0
2017-11-21;Entreprises;15019477074.0
2017-11-19;Entreprises;9407354855.0
2017-11-17;Résidentiels;22361450388.0
2017-11-16;Entreprises;14996071239.0
2017-11-15;Professionnels;6060990637.0
2017-11-10;Résidentiels;20968823271.0
2017-11-10;Entreprises;14274115863.0
